Crm Cd Desc,Vict Sex,Vict Age Group,Weapon Category,Crime Count,Crime %
OTHER ASSAULT,X,50-64,Personal weapons,1,0.02
OTHER MISCELLANEOUS CRIME,M,35-49,No weapon / unknown,632,14.38
OTHER MISCELLANEOUS CRIME,F,35-49,No weapon / unknown,587,13.36
OTHER MISCELLANEOUS CRIME,F,25-34,No weapon / unknown,544,12.38
OTHER MISCELLANEOUS CRIME,M,25-34,No weapon / unknown,425,9.67
OTHER MISCELLANEOUS CRIME,M,50-64,No weapon / unknown,422,9.6
OTHER MISCELLANEOUS CRIME,F,50-64,No weapon / unknown,328,7.46
OTHER MISCELLANEOUS CRIME,F,21-24,No weapon / unknown,185,4.21
OTHER MISCELLANEOUS CRIME,M,65+,No weapon / unknown,144,3.28
OTHER MISCELLANEOUS CRIME,M,21-24,No weapon / unknown,122,2.78
OTHER MISCELLANEOUS CRIME,F,65+,No weapon / unknown,108,2.46
OTHER MISCELLANEOUS CRIME,F,13-17,No weapon / unknown,97,2.21
OTHER MISCELLANEOUS CRIME,F,18-20,No weapon / unknown,85,1.93
OTHER MISCELLANEOUS CRIME,M,18-20,No weapon / unknown,56,1.27
OTHER MISCELLANEOUS CRIME,M,13-17,No weapon / unknown,52,1.18
OTHER MISCELLANEOUS CRIME,X,21-24,No weapon / unknown,52,1.18
OTHER MISCELLANEOUS CRIME,M,35-49,Other weapon,50,1.14
OTHER MISCELLANEOUS CRIME,F,35-49,Other weapon,46,1.05
OTHER MISCELLANEOUS CRIME,M,50-64,Other weapon,44,1.0
OTHER MISCELLANEOUS CRIME,M,25-34,Other weapon,41,0.93
OTHER MISCELLANEOUS CRIME,F,25-34,Other weapon,34,0.77
OTHER MISCELLANEOUS CRIME,X,18-20,No weapon / unknown,34,0.77
OTHER MISCELLANEOUS CRIME,F,10-12,No weapon / unknown,27,0.61
OTHER MISCELLANEOUS CRIME,F,50-64,Other weapon,27,0.61
OTHER MISCELLANEOUS CRIME,F,21-24,Other weapon,24,0.55
OTHER MISCELLANEOUS CRIME,F,35-49,Personal weapons,17,0.39
OTHER MISCELLANEOUS CRIME,F,25-34,Personal weapons,12,0.27
OTHER MISCELLANEOUS CRIME,M,35-49,Personal weapons,12,0.27
OTHER MISCELLANEOUS CRIME,M,65+,Other weapon,12,0.27
OTHER MISCELLANEOUS CRIME,F,2-9,No weapon / unknown,11,0.25
OTHER MISCELLANEOUS CRIME,F,65+,Personal weapons,10,0.23
OTHER MISCELLANEOUS CRIME,M,21-24,Other weapon,10,0.23
OTHER MISCELLANEOUS CRIME,M,25-34,Personal weapons,10,0.23
OTHER MISCELLANEOUS CRIME,F,18-20,Other weapon,9,0.2
OTHER MISCELLANEOUS CRIME,F,65+,Other weapon,9,0.2
OTHER MISCELLANEOUS CRIME,M,10-12,No weapon / unknown,9,0.2
OTHER MISCELLANEOUS CRIME,X,35-49,No weapon / unknown,9,0.2
OTHER MISCELLANEOUS CRIME,M,25-34,Firearm,7,0.16
OTHER MISCELLANEOUS CRIME,X,21-24,Other weapon,7,0.16
OTHER MISCELLANEOUS CRIME,F,13-17,Other weapon,6,0.14
OTHER MISCELLANEOUS CRIME,F,10-12,Other weapon,4,0.09
OTHER MISCELLANEOUS CRIME,M,2-9,No weapon / unknown,4,0.09
OTHER MISCELLANEOUS CRIME,M,50-64,Personal weapons,4,0.09
OTHER MISCELLANEOUS CRIME,M,65+,Personal weapons,4,0.09
OTHER MISCELLANEOUS CRIME,X,18-20,Personal weapons,4,0.09
OTHER MISCELLANEOUS CRIME,X,65+,No weapon / unknown,4,0.09
OTHER MISCELLANEOUS CRIME,F,13-17,Personal weapons,3,0.07
OTHER MISCELLANEOUS CRIME,F,21-24,Personal weapons,3,0.07
OTHER MISCELLANEOUS CRIME,F,50-64,Personal weapons,3,0.07
OTHER MISCELLANEOUS CRIME,M,13-17,Other weapon,3,0.07
OTHER MISCELLANEOUS CRIME,X,18-20,Firearm,3,0.07
OTHER MISCELLANEOUS CRIME,F,18-20,Personal weapons,2,0.05
OTHER MISCELLANEOUS CRIME,M,2-9,Personal weapons,2,0.05
OTHER MISCELLANEOUS CRIME,M,18-20,Other weapon,2,0.05
OTHER MISCELLANEOUS CRIME,M,18-20,Personal weapons,2,0.05
OTHER MISCELLANEOUS CRIME,M,21-24,Personal weapons,2,0.05
OTHER MISCELLANEOUS CRIME,M,25-34,Blunt object,2,0.05
OTHER MISCELLANEOUS CRIME,M,50-64,Firearm,2,0.05
OTHER MISCELLANEOUS CRIME,X,21-24,Personal weapons,2,0.05
OTHER MISCELLANEOUS CRIME,X,25-34,No weapon / unknown,2,0.05
OTHER MISCELLANEOUS CRIME,X,50-64,No weapon / unknown,2,0.05
OTHER MISCELLANEOUS CRIME,F,18-20,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,F,21-24,Blunt object,1,0.02
OTHER MISCELLANEOUS CRIME,F,21-24,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,F,25-34,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,F,35-49,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,F,65+,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,M,10-12,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,M,10-12,Other weapon,1,0.02
OTHER MISCELLANEOUS CRIME,M,10-12,Personal weapons,1,0.02
OTHER MISCELLANEOUS CRIME,M,13-17,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,M,13-17,Personal weapons,1,0.02
OTHER MISCELLANEOUS CRIME,M,21-24,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,M,21-24,Knife / sharp object,1,0.02
OTHER MISCELLANEOUS CRIME,M,35-49,Blunt object,1,0.02
OTHER MISCELLANEOUS CRIME,M,35-49,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,M,50-64,Knife / sharp object,1,0.02
OTHER MISCELLANEOUS CRIME,X,18-20,Knife / sharp object,1,0.02
OTHER MISCELLANEOUS CRIME,X,25-34,Firearm,1,0.02
OTHER MISCELLANEOUS CRIME,X,35-49,Other weapon,1,0.02
PANDERING,F,21-24,No weapon / unknown,10,27.03
PANDERING,F,25-34,No weapon / unknown,6,16.22
PANDERING,F,18-20,No weapon / unknown,4,10.81
PANDERING,M,25-34,No weapon / unknown,4,10.81
PANDERING,F,35-49,No weapon / unknown,3,8.11
PANDERING,M,35-49,No weapon / unknown,3,8.11
PANDERING,F,18-20,Personal weapons,2,5.41
PANDERING,X,21-24,No weapon / unknown,2,5.41
PANDERING,F,13-17,No weapon / unknown,1,2.7
PANDERING,F,35-49,Personal weapons,1,2.7
PANDERING,M,35-49,Other weapon,1,2.7
PEEPING TOM,F,25-34,No weapon / unknown,97,26.15
PEEPING TOM,F,35-49,No weapon / unknown,75,20.22
PEEPING TOM,F,21-24,No weapon / unknown,42,11.32
PEEPING TOM,F,18-20,No weapon / unknown,27,7.28
PEEPING TOM,F,50-64,No weapon / unknown,24,6.47
PEEPING TOM,F,13-17,No weapon / unknown,21,5.66
PEEPING TOM,M,35-49,No weapon / unknown,21,5.66
PEEPING TOM,M,25-34,No weapon / unknown,15,4.04
PEEPING TOM,F,10-12,No weapon / unknown,8,2.16
PEEPING TOM,M,50-64,No weapon / unknown,8,2.16
PEEPING TOM,F,65+,No weapon / unknown,4,1.08
PEEPING TOM,M,21-24,No weapon / unknown,4,1.08
PEEPING TOM,F,21-24,Other weapon,3,0.81
PEEPING TOM,F,25-34,Other weapon,3,0.81
PEEPING TOM,M,10-12,No weapon / unknown,3,0.81
PEEPING TOM,M,13-17,No weapon / unknown,3,0.81
PEEPING TOM,F,2-9,No weapon / unknown,2,0.54
PEEPING TOM,F,35-49,Other weapon,2,0.54
PEEPING TOM,M,2-9,No weapon / unknown,2,0.54
PEEPING TOM,M,65+,No weapon / unknown,2,0.54
PEEPING TOM,F,21-24,Personal weapons,1,0.27
PEEPING TOM,F,25-34,Personal weapons,1,0.27
PEEPING TOM,F,50-64,Personal weapons,1,0.27
PEEPING TOM,M,18-20,No weapon / unknown,1,0.27
PEEPING TOM,X,35-49,No weapon / unknown,1,0.27
PETTY THEFT - AUTO REPAIR,F,35-49,No weapon / unknown,1,50.0
PETTY THEFT - AUTO REPAIR,M,35-49,No weapon / unknown,1,50.0
PICKPOCKET,F,25-34,No weapon / unknown,1047,28.05
PICKPOCKET,F,21-24,No weapon / unknown,623,16.69
PICKPOCKET,F,35-49,No weapon / unknown,446,11.95
PICKPOCKET,M,25-34,No weapon / unknown,362,9.7
PICKPOCKET,M,35-49,No weapon / unknown,222,5.95
PICKPOCKET,M,21-24,No weapon / unknown,200,5.36
PICKPOCKET,F,18-20,No weapon / unknown,185,4.96
PICKPOCKET,F,50-64,No weapon / unknown,182,4.88
PICKPOCKET,F,65+,No weapon / unknown,167,4.47
PICKPOCKET,M,18-20,No weapon / unknown,99,2.65
PICKPOCKET,M,50-64,No weapon / unknown,83,2.22
PICKPOCKET,M,65+,No weapon / unknown,46,1.23
PICKPOCKET,F,13-17,No weapon / unknown,9,0.24
PICKPOCKET,X,25-34,No weapon / unknown,9,0.24
PICKPOCKET,F,21-24,Personal weapons,6,0.16
PICKPOCKET,F,65+,Personal weapons,6,0.16
PICKPOCKET,X,18-20,No weapon / unknown,5,0.13
PICKPOCKET,F,35-49,Personal weapons,4,0.11
PICKPOCKET,F,50-64,Personal weapons,4,0.11
PICKPOCKET,X,21-24,No weapon / unknown,4,0.11
PICKPOCKET,X,35-49,No weapon / unknown,4,0.11
PICKPOCKET,M,13-17,No weapon / unknown,3,0.08
PICKPOCKET,M,25-34,Personal weapons,3,0.08
PICKPOCKET,M,35-49,Personal weapons,3,0.08
PICKPOCKET,M,50-64,Personal weapons,3,0.08
PICKPOCKET,F,25-34,Personal weapons,2,0.05
PICKPOCKET,M,10-12,No weapon / unknown,2,0.05
PICKPOCKET,M,65+,Personal weapons,2,0.05
PICKPOCKET,M,2-9,No weapon / unknown,1,0.03
"PICKPOCKET, ATTEMPT",F,50-64,Personal weapons,2,28.57
"PICKPOCKET, ATTEMPT",F,21-24,No weapon / unknown,1,14.29
"PICKPOCKET, ATTEMPT",F,35-49,Personal weapons,1,14.29
"PICKPOCKET, ATTEMPT",F,50-64,No weapon / unknown,1,14.29
"PICKPOCKET, ATTEMPT",F,65+,No weapon / unknown,1,14.29
"PICKPOCKET, ATTEMPT",M,25-34,No weapon / unknown,1,14.29
PIMPING,F,21-24,No weapon / unknown,39,30.0
PIMPING,F,18-20,No weapon / unknown,25,19.23
PIMPING,F,25-34,No weapon / unknown,18,13.85
PIMPING,F,13-17,No weapon / unknown,12,9.23
PIMPING,F,25-34,Personal weapons,6,4.62
PIMPING,F,18-20,Other weapon,5,3.85
PIMPING,F,18-20,Personal weapons,5,3.85
PIMPING,F,35-49,No weapon / unknown,5,3.85
PIMPING,F,21-24,Personal weapons,4,3.08
PIMPING,F,25-34,Other weapon,4,3.08
PIMPING,F,10-12,Personal weapons,1,0.77
PIMPING,F,13-17,Personal weapons,1,0.77
PIMPING,F,21-24,Firearm,1,0.77
PIMPING,F,21-24,Other weapon,1,0.77
PIMPING,F,25-34,Firearm,1,0.77
PIMPING,F,35-49,Other weapon,1,0.77
PIMPING,M,25-34,No weapon / unknown,1,0.77
PROWLER,F,35-49,No weapon / unknown,38,19.59
PROWLER,M,35-49,No weapon / unknown,31,15.98
PROWLER,F,50-64,No weapon / unknown,23,11.86
PROWLER,F,25-34,No weapon / unknown,19,9.79
PROWLER,M,50-64,No weapon / unknown,19,9.79
PROWLER,M,25-34,No weapon / unknown,13,6.7
PROWLER,M,65+,No weapon / unknown,12,6.19
PROWLER,F,65+,No weapon / unknown,10,5.15
PROWLER,F,21-24,No weapon / unknown,7,3.61
PROWLER,M,18-20,No weapon / unknown,3,1.55
PROWLER,F,13-17,No weapon / unknown,2,1.03
PROWLER,M,21-24,No weapon / unknown,2,1.03
PROWLER,M,35-49,Other weapon,2,1.03
PROWLER,X,18-20,No weapon / unknown,2,1.03
PROWLER,F,18-20,No weapon / unknown,1,0.52
PROWLER,F,21-24,Other weapon,1,0.52
PROWLER,F,25-34,Other weapon,1,0.52
PROWLER,F,25-34,Personal weapons,1,0.52
PROWLER,F,35-49,Personal weapons,1,0.52
PROWLER,F,50-64,Personal weapons,1,0.52
PROWLER,M,21-24,Personal weapons,1,0.52
PROWLER,M,25-34,Other weapon,1,0.52
PROWLER,M,25-34,Personal weapons,1,0.52
PROWLER,M,35-49,Personal weapons,1,0.52
PROWLER,X,21-24,Other weapon,1,0.52
PURSE SNATCHING,F,50-64,No weapon / unknown,22,20.75
PURSE SNATCHING,F,35-49,No weapon / unknown,14,13.21
PURSE SNATCHING,F,35-49,Personal weapons,11,10.38
PURSE SNATCHING,F,65+,No weapon / unknown,10,9.43
PURSE SNATCHING,F,25-34,No weapon / unknown,8,7.55
PURSE SNATCHING,F,25-34,Personal weapons,8,7.55
PURSE SNATCHING,F,50-64,Personal weapons,6,5.66
PURSE SNATCHING,F,18-20,No weapon / unknown,5,4.72
PURSE SNATCHING,F,65+,Personal weapons,5,4.72
PURSE SNATCHING,F,21-24,Personal weapons,3,2.83
PURSE SNATCHING,M,25-34,No weapon / unknown,3,2.83
PURSE SNATCHING,M,50-64,No weapon / unknown,3,2.83
PURSE SNATCHING,M,35-49,No weapon / unknown,2,1.89
PURSE SNATCHING,F,13-17,No weapon / unknown,1,0.94
PURSE SNATCHING,F,13-17,Personal weapons,1,0.94
PURSE SNATCHING,F,18-20,Personal weapons,1,0.94
PURSE SNATCHING,F,35-49,Firearm,1,0.94
PURSE SNATCHING,M,13-17,No weapon / unknown,1,0.94
PURSE SNATCHING,M,65+,No weapon / unknown,1,0.94
PURSE SNATCHING - ATTEMPT,F,25-34,No weapon / unknown,2,16.67
PURSE SNATCHING - ATTEMPT,F,25-34,Personal weapons,2,16.67
PURSE SNATCHING - ATTEMPT,F,50-64,Personal weapons,2,16.67
PURSE SNATCHING - ATTEMPT,F,65+,No weapon / unknown,2,16.67
PURSE SNATCHING - ATTEMPT,F,21-24,Personal weapons,1,8.33
PURSE SNATCHING - ATTEMPT,F,35-49,Personal weapons,1,8.33
PURSE SNATCHING - ATTEMPT,F,65+,Personal weapons,1,8.33
PURSE SNATCHING - ATTEMPT,M,35-49,No weapon / unknown,1,8.33
"RAPE, ATTEMPTED",F,25-34,Personal weapons,84,26.42
"RAPE, ATTEMPTED",F,35-49,Personal weapons,66,20.75
"RAPE, ATTEMPTED",F,21-24,Personal weapons,36,11.32
"RAPE, ATTEMPTED",F,13-17,Personal weapons,34,10.69
"RAPE, ATTEMPTED",F,50-64,Personal weapons,31,9.75
"RAPE, ATTEMPTED",F,65+,Personal weapons,14,4.4
"RAPE, ATTEMPTED",F,18-20,Personal weapons,10,3.14
"RAPE, ATTEMPTED",F,25-34,Other weapon,7,2.2
"RAPE, ATTEMPTED",F,35-49,Other weapon,6,1.89
"RAPE, ATTEMPTED",F,10-12,Personal weapons,5,1.57
"RAPE, ATTEMPTED",F,25-34,Knife / sharp object,4,1.26
"RAPE, ATTEMPTED",F,21-24,Knife / sharp object,3,0.94
"RAPE, ATTEMPTED",F,35-49,Knife / sharp object,3,0.94
"RAPE, ATTEMPTED",F,18-20,Other weapon,2,0.63
"RAPE, ATTEMPTED",F,35-49,Firearm,2,0.63
"RAPE, ATTEMPTED",F,50-64,Other weapon,2,0.63
"RAPE, ATTEMPTED",M,25-34,Other weapon,2,0.63
"RAPE, ATTEMPTED",F,18-20,Firearm,1,0.31
"RAPE, ATTEMPTED",F,21-24,Firearm,1,0.31
"RAPE, ATTEMPTED",F,21-24,Other weapon,1,0.31
"RAPE, ATTEMPTED",F,25-34,Firearm,1,0.31
"RAPE, ATTEMPTED",F,50-64,Knife / sharp object,1,0.31
"RAPE, ATTEMPTED",M,18-20,Personal weapons,1,0.31
"RAPE, ATTEMPTED",M,35-49,Knife / sharp object,1,0.31
"RAPE, FORCIBLE",F,25-34,Personal weapons,939,25.12
"RAPE, FORCIBLE",F,35-49,Personal weapons,666,17.82
"RAPE, FORCIBLE",F,13-17,Personal weapons,567,15.17
"RAPE, FORCIBLE",F,21-24,Personal weapons,483,12.92
"RAPE, FORCIBLE",F,18-20,Personal weapons,425,11.37
"RAPE, FORCIBLE",F,50-64,Personal weapons,198,5.3
"RAPE, FORCIBLE",F,10-12,Personal weapons,97,2.59
"RAPE, FORCIBLE",F,2-9,Personal weapons,56,1.5
"RAPE, FORCIBLE",F,25-34,Other weapon,42,1.12
"RAPE, FORCIBLE",F,65+,Personal weapons,34,0.91
"RAPE, FORCIBLE",F,35-49,Other weapon,30,0.8
"RAPE, FORCIBLE",F,21-24,Other weapon,23,0.62
"RAPE, FORCIBLE",F,13-17,Other weapon,15,0.4
"RAPE, FORCIBLE",F,25-34,Firearm,15,0.4
"RAPE, FORCIBLE",F,21-24,Firearm,13,0.35
"RAPE, FORCIBLE",F,35-49,Knife / sharp object,13,0.35
"RAPE, FORCIBLE",F,25-34,Knife / sharp object,12,0.32
"RAPE, FORCIBLE",F,35-49,Firearm,12,0.32
"RAPE, FORCIBLE",F,18-20,Other weapon,11,0.29
"RAPE, FORCIBLE",M,25-34,Personal weapons,11,0.29
"RAPE, FORCIBLE",F,50-64,Other weapon,10,0.27
"RAPE, FORCIBLE",F,21-24,Knife / sharp object,8,0.21
"RAPE, FORCIBLE",F,18-20,Firearm,7,0.19
"RAPE, FORCIBLE",F,50-64,Knife / sharp object,6,0.16
"RAPE, FORCIBLE",F,13-17,Knife / sharp object,5,0.13
"RAPE, FORCIBLE",F,50-64,Firearm,5,0.13
"RAPE, FORCIBLE",M,18-20,Personal weapons,5,0.13
"RAPE, FORCIBLE",F,13-17,Firearm,4,0.11
"RAPE, FORCIBLE",M,13-17,Personal weapons,4,0.11
"RAPE, FORCIBLE",M,21-24,Personal weapons,4,0.11
"RAPE, FORCIBLE",M,35-49,Personal weapons,3,0.08
"RAPE, FORCIBLE",F,2-9,Other weapon,2,0.05
"RAPE, FORCIBLE",F,18-20,Knife / sharp object,2,0.05
"RAPE, FORCIBLE",M,13-17,Other weapon,2,0.05
"RAPE, FORCIBLE",F,10-12,Firearm,1,0.03
"RAPE, FORCIBLE",F,10-12,Knife / sharp object,1,0.03
"RAPE, FORCIBLE",F,10-12,Other weapon,1,0.03
"RAPE, FORCIBLE",F,21-24,No weapon / unknown,1,0.03
"RAPE, FORCIBLE",F,65+,Other weapon,1,0.03
"RAPE, FORCIBLE",M,10-12,Personal weapons,1,0.03
"RAPE, FORCIBLE",M,13-17,Knife / sharp object,1,0.03
"RAPE, FORCIBLE",M,50-64,Other weapon,1,0.03
"RAPE, FORCIBLE",X,25-34,Personal weapons,1,0.03
RECKLESS DRIVING,X,21-24,No weapon / unknown,10,16.39
RECKLESS DRIVING,M,50-64,No weapon / unknown,8,13.11
RECKLESS DRIVING,M,25-34,No weapon / unknown,7,11.48
RECKLESS DRIVING,M,35-49,No weapon / unknown,7,11.48
RECKLESS DRIVING,F,35-49,No weapon / unknown,5,8.2
RECKLESS DRIVING,M,18-20,No weapon / unknown,4,6.56
RECKLESS DRIVING,F,25-34,No weapon / unknown,3,4.92
RECKLESS DRIVING,M,21-24,No weapon / unknown,3,4.92
RECKLESS DRIVING,F,21-24,No weapon / unknown,2,3.28
RECKLESS DRIVING,F,25-34,Other weapon,2,3.28
RECKLESS DRIVING,F,50-64,No weapon / unknown,2,3.28
RECKLESS DRIVING,M,13-17,No weapon / unknown,2,3.28
RECKLESS DRIVING,X,18-20,No weapon / unknown,2,3.28
RECKLESS DRIVING,F,65+,No weapon / unknown,1,1.64
RECKLESS DRIVING,M,50-64,Other weapon,1,1.64
RECKLESS DRIVING,X,2-9,No weapon / unknown,1,1.64
RECKLESS DRIVING,X,25-34,No weapon / unknown,1,1.64
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",M,35-49,Firearm,3,33.33
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",F,18-20,Other weapon,1,11.11
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",F,21-24,No weapon / unknown,1,11.11
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",F,25-34,Firearm,1,11.11
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",F,25-34,Other weapon,1,11.11
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",M,25-34,Firearm,1,11.11
"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",M,25-34,Other weapon,1,11.11
RESISTING ARREST,M,35-49,Personal weapons,48,23.76
RESISTING ARREST,M,25-34,Personal weapons,42,20.79
RESISTING ARREST,X,21-24,Personal weapons,29,14.36
RESISTING ARREST,M,21-24,Personal weapons,13,6.44
RESISTING ARREST,M,50-64,Personal weapons,12,5.94
RESISTING ARREST,F,25-34,Personal weapons,10,4.95
RESISTING ARREST,M,25-34,Other weapon,6,2.97
RESISTING ARREST,M,35-49,Other weapon,6,2.97
RESISTING ARREST,X,18-20,Personal weapons,5,2.48
RESISTING ARREST,M,2-9,Personal weapons,4,1.98
RESISTING ARREST,F,35-49,Personal weapons,3,1.49
RESISTING ARREST,M,18-20,Personal weapons,3,1.49
RESISTING ARREST,X,21-24,Other weapon,3,1.49
RESISTING ARREST,F,18-20,Personal weapons,2,0.99
RESISTING ARREST,F,21-24,Personal weapons,2,0.99
RESISTING ARREST,F,25-34,Other weapon,2,0.99
RESISTING ARREST,M,18-20,No weapon / unknown,2,0.99
RESISTING ARREST,M,35-49,No weapon / unknown,2,0.99
RESISTING ARREST,M,50-64,Other weapon,2,0.99
RESISTING ARREST,F,35-49,Other weapon,1,0.5
RESISTING ARREST,F,50-64,Personal weapons,1,0.5
RESISTING ARREST,M,13-17,Personal weapons,1,0.5
RESISTING ARREST,M,18-20,Other weapon,1,0.5
RESISTING ARREST,X,18-20,Other weapon,1,0.5
RESISTING ARREST,X,25-34,Personal weapons,1,0.5
ROBBERY,M,35-49,Personal weapons,1839,7.12
ROBBERY,M,25-34,Personal weapons,1629,6.31
ROBBERY,M,25-34,Firearm,1512,5.86
ROBBERY,M,35-49,Firearm,1378,5.34
ROBBERY,M,50-64,Personal weapons,1261,4.88
ROBBERY,F,25-34,Personal weapons,1258,4.87
ROBBERY,F,35-49,Personal weapons,1197,4.64
ROBBERY,M,35-49,Other weapon,1176,4.55
ROBBERY,M,25-34,Other weapon,1150,4.45
ROBBERY,F,50-64,Personal weapons,834,3.23
ROBBERY,M,50-64,Other weapon,790,3.06
ROBBERY,M,21-24,Firearm,643,2.49
ROBBERY,M,50-64,Firearm,633,2.45
ROBBERY,M,21-24,Personal weapons,597,2.31
ROBBERY,F,21-24,Personal weapons,542,2.1
ROBBERY,M,65+,Personal weapons,512,1.98
ROBBERY,M,25-34,Knife / sharp object,490,1.9
ROBBERY,M,35-49,Knife / sharp object,471,1.82
ROBBERY,M,13-17,Personal weapons,467,1.81
ROBBERY,M,21-24,Other weapon,432,1.67
ROBBERY,F,25-34,Firearm,378,1.46
ROBBERY,F,35-49,Other weapon,365,1.41
ROBBERY,M,18-20,Personal weapons,361,1.4
ROBBERY,M,18-20,Firearm,345,1.34
ROBBERY,F,25-34,Other weapon,336,1.3
ROBBERY,F,65+,Personal weapons,336,1.3
ROBBERY,F,35-49,Firearm,303,1.17
ROBBERY,F,18-20,Personal weapons,301,1.17
ROBBERY,M,50-64,Knife / sharp object,286,1.11
ROBBERY,M,18-20,Other weapon,259,1.0
ROBBERY,M,13-17,Firearm,251,0.97
ROBBERY,F,13-17,Personal weapons,224,0.87
ROBBERY,M,65+,Other weapon,210,0.81
ROBBERY,M,13-17,Other weapon,197,0.76
ROBBERY,F,50-64,Other weapon,181,0.7
ROBBERY,F,21-24,Firearm,164,0.64
ROBBERY,F,50-64,Firearm,159,0.62
ROBBERY,M,65+,Firearm,153,0.59
ROBBERY,X,21-24,Personal weapons,146,0.57
ROBBERY,M,21-24,Knife / sharp object,142,0.55
ROBBERY,F,21-24,Other weapon,122,0.47
ROBBERY,F,35-49,Knife / sharp object,117,0.45
ROBBERY,M,18-20,Knife / sharp object,113,0.44
ROBBERY,X,21-24,Other weapon,113,0.44
ROBBERY,F,25-34,Knife / sharp object,107,0.41
ROBBERY,F,18-20,Firearm,99,0.38
ROBBERY,F,50-64,Knife / sharp object,85,0.33
ROBBERY,M,13-17,Knife / sharp object,79,0.31
ROBBERY,F,65+,Other weapon,76,0.29
ROBBERY,X,18-20,Personal weapons,76,0.29
ROBBERY,M,65+,Knife / sharp object,72,0.28
ROBBERY,M,35-49,Blunt object,71,0.27
ROBBERY,X,21-24,Firearm,67,0.26
ROBBERY,F,18-20,Other weapon,64,0.25
ROBBERY,M,25-34,Blunt object,61,0.24
ROBBERY,M,50-64,Blunt object,60,0.23
ROBBERY,X,18-20,Other weapon,52,0.2
ROBBERY,F,65+,Firearm,44,0.17
ROBBERY,X,18-20,Firearm,36,0.14
ROBBERY,F,21-24,Knife / sharp object,35,0.14
ROBBERY,F,13-17,Other weapon,32,0.12
ROBBERY,F,13-17,Firearm,30,0.12
ROBBERY,M,10-12,Personal weapons,27,0.1
ROBBERY,X,21-24,Knife / sharp object,27,0.1
ROBBERY,F,65+,Knife / sharp object,25,0.1
ROBBERY,X,18-20,Knife / sharp object,24,0.09
ROBBERY,M,18-20,Blunt object,21,0.08
ROBBERY,F,18-20,Knife / sharp object,19,0.07
ROBBERY,M,21-24,Blunt object,18,0.07
ROBBERY,M,65+,Blunt object,14,0.05
ROBBERY,F,10-12,Personal weapons,13,0.05
ROBBERY,F,13-17,Knife / sharp object,10,0.04
ROBBERY,F,50-64,Blunt object,10,0.04
ROBBERY,F,35-49,Blunt object,8,0.03
ROBBERY,M,10-12,Other weapon,8,0.03
ROBBERY,X,21-24,Blunt object,7,0.03
ROBBERY,M,10-12,Firearm,6,0.02
ROBBERY,F,2-9,Personal weapons,5,0.02
ROBBERY,F,21-24,Blunt object,5,0.02
ROBBERY,F,25-34,Blunt object,5,0.02
ROBBERY,M,2-9,Personal weapons,5,0.02
ROBBERY,F,65+,Blunt object,4,0.02
ROBBERY,X,25-34,Personal weapons,4,0.02
ROBBERY,X,35-49,Personal weapons,4,0.02
ROBBERY,M,13-17,Blunt object,3,0.01
ROBBERY,X,50-64,Personal weapons,3,0.01
ROBBERY,F,10-12,Firearm,2,0.01
ROBBERY,M,10-12,Knife / sharp object,2,0.01
ROBBERY,X,25-34,Other weapon,2,0.01
ROBBERY,X,35-49,Firearm,2,0.01
ROBBERY,X,35-49,Other weapon,2,0.01
ROBBERY,X,50-64,Firearm,2,0.01
ROBBERY,F,2-9,Firearm,1,0.0
ROBBERY,F,2-9,Other weapon,1,0.0
ROBBERY,F,10-12,Other weapon,1,0.0
ROBBERY,F,13-17,Blunt object,1,0.0
ROBBERY,F,18-20,Blunt object,1,0.0
ROBBERY,M,2-9,Firearm,1,0.0
ROBBERY,M,2-9,Other weapon,1,0.0
ROBBERY,X,10-12,Other weapon,1,0.0
ROBBERY,X,18-20,Blunt object,1,0.0
ROBBERY,X,25-34,Firearm,1,0.0
ROBBERY,X,35-49,Knife / sharp object,1,0.0
ROBBERY,X,65+,Firearm,1,0.0
ROBBERY,X,65+,Other weapon,1,0.0
ROBBERY,X,65+,Personal weapons,1,0.0
SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,X,21-24,No weapon / unknown,59,34.71
SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,M,35-49,No weapon / unknown,34,20.0
